08-04-25 19:33:30,Knoxville,TN,US,72.1,72.1,86.7,N/A,1018.6,N/A,N/A,N/A,N/A,N/A,Excellent,393
08-04-25 20:08:02,Knoxville,TN,US,71.9,71.9,87.0,N/A,1018.6,N/A,N/A,N/A,N/A,N/A,Excellent,397
08-04-25 20:09:10,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-04-25 20:09:11,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 10:03:30,Knoxville,TN,US,70.5,70.5,88.6,N/A,1018.9,N/A,N/A,N/A,N/A,N/A,Excellent,412
08-05-25 10:04:35,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 10:04:36,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 11:13:49,Knoxville,TN,US,70.6,70.6,88.5,N/A,1019.0,N/A,N/A,N/A,N/A,N/A,Excellent,422
08-05-25 11:14:04,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 11:14:05,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 11:18:09,Knoxville,TN,US,70.7,70.7,88.4,N/A,1019.0,N/A,N/A,N/A,N/A,N/A,Excellent,428
08-05-25 11:19:32,Knoxville,TN,US,70.7,70.7,88.3,N/A,1019.1,N/A,N/A,N/A,N/A,N/A,Excellent,433
08-05-25 11:25:30,Knoxville,TN,US,70.7,70.7,88.2,N/A,1019.1,N/A,N/A,N/A,N/A,N/A,Excellent,438
08-05-25 12:25:08,Knoxville,TN,US,70.6,70.6,88.3,N/A,1019.2,N/A,N/A,N/A,N/A,N/A,Excellent,439
08-05-25 12:30:27,Knoxville,TN,US,70.7,70.7,88.2,N/A,1019.2,N/A,N/A,N/A,N/A,N/A,Excellent,443
08-05-25 12:32:37,Knoxville,TN,US,70.8,70.8,88.1,N/A,1019.3,N/A,N/A,N/A,N/A,N/A,Excellent,447
08-05-25 12:42:32,Knoxville,TN,US,71.0,71.0,87.7,N/A,1019.4,N/A,N/A,N/A,N/A,N/A,Excellent,459
08-05-25 12:47:20,Knoxville,TN,US,71.0,71.0,87.6,N/A,1019.4,N/A,N/A,N/A,N/A,N/A,Excellent,463
08-05-25 12:47:32,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 12:47:33,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 12:54:48,Knoxville,TN,US,71.1,71.1,87.4,N/A,1019.4,N/A,N/A,N/A,N/A,N/A,Excellent,469
08-05-25 12:55:31,Knoxville,TN,US,71.2,71.2,87.3,N/A,1019.5,N/A,N/A,N/A,N/A,N/A,Excellent,474
08-05-25 13:00:28,Knoxville,TN,US,71.3,71.3,87.2,N/A,1019.5,N/A,N/A,N/A,N/A,N/A,Excellent,479
08-05-25 13:02:34,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 13:02:35,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 13:03:37,Knoxville,TN,US,71.4,71.4,87.0,N/A,1019.5,N/A,N/A,N/A,N/A,N/A,Excellent,485
08-05-25 13:22:39,Knoxville,TN,US,71.5,71.5,86.9,N/A,1019.6,N/A,N/A,N/A,N/A,N/A,Excellent,490
08-05-25 13:25:07,Knoxville,TN,US,71.5,71.5,86.7,N/A,1019.6,N/A,N/A,N/A,N/A,N/A,Excellent,494
08-05-25 13:25:15,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 13:25:16,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 13:37:09,Knoxville,TN,US,71.8,71.8,86.2,N/A,1019.7,N/A,N/A,N/A,N/A,N/A,Excellent,515
08-05-25 13:40:02,Knoxville,TN,US,71.8,71.8,86.2,N/A,1019.7,N/A,N/A,N/A,N/A,N/A,Excellent,516
08-05-25 13:46:48,Knoxville,TN,US,71.9,71.9,86.0,N/A,1019.8,N/A,N/A,N/A,N/A,N/A,Excellent,521
08-05-25 13:55:32,Knoxville,TN,US,72.0,72.0,85.8,N/A,1019.8,N/A,N/A,N/A,N/A,N/A,Excellent,526
08-05-25 13:56:17,Knoxville,TN,US,72.1,72.1,85.7,N/A,1019.8,N/A,N/A,N/A,N/A,N/A,Excellent,531
08-05-25 13:56:40,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 13:56:41,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 14:05:45,Knoxville,TN,US,72.2,72.2,85.5,N/A,1019.8,N/A,N/A,N/A,N/A,N/A,Excellent,537
08-05-25 14:08:10,Knoxville,TN,US,72.3,72.3,85.3,N/A,1019.9,N/A,N/A,N/A,N/A,N/A,Excellent,542
08-05-25 14:26:49,Knoxville,TN,US,72.4,72.4,85.2,N/A,1019.9,N/A,N/A,N/A,N/A,N/A,Excellent,547
08-05-25 14:33:14,Knoxville,TN,US,72.4,72.4,85.0,N/A,1019.9,N/A,N/A,N/A,N/A,N/A,Excellent,552
08-05-25 14:36:00,Knoxville,TN,US,72.5,72.5,84.9,N/A,1019.9,N/A,N/A,N/A,N/A,N/A,Excellent,557
08-05-25 14:44:19,Knoxville,TN,US,72.6,72.6,84.8,N/A,1019.9,N/A,N/A,N/A,N/A,N/A,Excellent,562
08-05-25 14:46:47,Knoxville,TN,US,72.7,72.7,84.6,N/A,1019.9,N/A,N/A,N/A,N/A,N/A,Excellent,567
08-05-25 14:52:43,Knoxville,TN,US,72.8,72.8,84.5,N/A,1019.9,N/A,N/A,N/A,N/A,N/A,Excellent,572
08-05-25 14:55:07,Knoxville,TN,US,72.8,72.8,84.4,N/A,1019.9,N/A,N/A,N/A,N/A,N/A,Excellent,576
08-05-25 15:24:16,Knoxville,TN,US,72.9,72.9,84.2,N/A,1020.0,N/A,N/A,N/A,N/A,N/A,Excellent,581
08-05-25 15:31:37,Knoxville,TN,US,73.0,73.0,84.1,N/A,1020.0,N/A,N/A,N/A,N/A,N/A,Excellent,586
08-05-25 15:35:45,Knoxville,TN,US,73.0,73.0,84.0,N/A,1020.0,N/A,N/A,N/A,N/A,N/A,Excellent,591
08-05-25 15:38:57,Knoxville,TN,US,73.1,73.1,83.8,N/A,1020.0,N/A,N/A,N/A,N/A,N/A,Excellent,596
08-05-25 15:41:18,Knoxville,TN,US,73.2,73.2,83.7,N/A,1020.0,N/A,N/A,N/A,N/A,N/A,Excellent,601
08-05-25 15:43:02,Knoxville,TN,US,73.3,73.3,83.6,N/A,1020.0,N/A,N/A,N/A,N/A,N/A,Excellent,606
08-05-25 15:47:38,Knoxville,TN,US,73.4,73.4,83.5,N/A,1020.0,N/A,N/A,N/A,N/A,N/A,Excellent,611
08-05-25 15:50:19,Knoxville,TN,US,73.4,73.4,83.3,N/A,1020.0,N/A,N/A,N/A,N/A,N/A,Excellent,616
08-05-25 15:51:19,Knoxville,TN,US,73.5,73.5,83.2,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,621
08-05-25 15:52:29,Knoxville,TN,US,73.6,73.6,83.1,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,626
08-05-25 15:57:34,Knoxville,TN,US,73.7,73.7,83.0,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,631
08-05-25 16:00:59,Knoxville,TN,US,73.7,73.7,82.9,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,635
08-05-25 16:01:54,Knoxville,TN,US,73.8,73.8,82.8,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,639
08-05-25 16:05:31,Knoxville,TN,US,73.8,73.8,82.7,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,643
08-05-25 16:17:07,Knoxville,TN,US,73.9,73.9,82.6,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,647
08-05-25 16:32:48,Knoxville,TN,US,74.0,74.0,82.4,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,652
08-05-25 16:35:30,Knoxville,TN,US,74.0,74.0,82.3,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,657
08-05-25 16:36:20,Knoxville,TN,US,74.1,74.1,82.2,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,662
08-05-25 16:37:43,Knoxville,TN,US,74.2,74.2,82.0,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,667
08-05-25 16:42:07,Knoxville,TN,US,74.3,74.3,81.9,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,672
08-05-25 16:48:35,Knoxville,TN,US,74.3,74.3,81.8,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,677
08-05-25 16:58:55,Knoxville,TN,US,74.4,74.4,81.7,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,682
08-05-25 17:12:58,Knoxville,TN,US,74.5,74.5,81.5,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,687
08-05-25 18:41:48,Knoxville,TN,US,74.6,74.6,81.3,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,696
08-05-25 18:48:45,Knoxville,TN,US,74.7,74.7,81.3,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,701
08-05-25 18:51:18,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 18:51:19,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 18:55:01,Knoxville,TN,US,74.7,74.7,81.1,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,707
08-05-25 19:20:38,Knoxville,TN,US,74.8,74.8,81.1,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,712
08-05-25 19:27:49,Knoxville,TN,US,74.8,74.8,81.0,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,717
08-05-25 19:30:05,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 19:30:06,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 20:02:15,Knoxville,TN,US,74.8,74.8,81.0,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,723
08-05-25 20:36:58,Knoxville,TN,US,74.9,74.9,80.9,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,730
08-05-25 20:45:46,Knoxville,TN,US,74.9,74.9,80.9,N/A,1020.1,N/A,N/A,N/A,N/A,N/A,Excellent,735
08-05-25 20:49:32,Knoxville,TN,US,74.9,74.9,80.9,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,740
08-05-25 20:49:49,Knoxville,TN,US,74.9,74.9,80.9,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,741
08-05-25 20:54:54,Knoxville,TN,US,74.9,74.9,80.9,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,745
08-05-25 20:56:43,Knoxville,TN,US,75.0,75.0,80.9,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,750
08-05-25 20:56:53,Knoxville,TN,US,75.0,75.0,80.9,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,751
08-05-25 21:01:46,Knoxville,TN,US,75.0,75.0,80.9,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,755
08-05-25 21:05:03,Knoxville,TN,US,75.0,75.0,81.0,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,760
08-05-25 21:07:11,Knoxville,TN,US,75.0,75.0,81.0,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,765
08-05-25 21:09:33,Knoxville,TN,US,75.0,75.0,81.0,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,770
08-05-25 21:10:49,Knoxville,TN,US,75.0,75.0,81.0,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,775
08-05-25 21:12:03,Knoxville,TN,US,75.0,75.0,81.0,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,780
08-05-25 21:13:28,Knoxville,TN,US,75.0,75.0,81.0,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,785
08-05-25 21:14:45,Knoxville,TN,US,75.0,75.0,81.1,N/A,1020.2,N/A,N/A,N/A,N/A,N/A,Excellent,790
08-05-25 21:15:43,Knoxville,TN,US,75.0,75.0,81.1,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,795
08-05-25 21:16:48,Knoxville,TN,US,75.0,75.0,81.1,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,800
08-05-25 21:23:09,Knoxville,TN,US,75.1,75.1,81.1,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,805
08-05-25 21:25:21,Knoxville,TN,US,75.1,75.1,81.1,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,810
08-05-25 21:28:42,Knoxville,TN,US,75.1,75.1,81.1,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,811
08-05-25 21:30:34,Knoxville,TN,US,75.1,75.1,81.1,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,815
08-05-25 21:33:20,Knoxville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 21:33:21,Nashville,US,US,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poor,5
08-05-25 21:39:46,Knoxville,TN,US,75.1,75.1,81.2,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,821
08-05-25 22:16:37,Knoxville,TN,US,75.1,75.1,81.2,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,828
08-05-25 22:18:33,Knoxville,TN,US,75.1,75.1,81.2,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,829
08-05-25 22:18:40,Nashville,TN,US,77.8,77.8,71.4,N/A,1019.7,N/A,N/A,N/A,N/A,N/A,Excellent,368
08-05-25 22:18:57,Nashville,TN,US,77.8,77.8,71.4,N/A,1019.7,N/A,N/A,N/A,N/A,N/A,Excellent,368
08-05-25 22:25:29,Knoxville,TN,US,75.1,75.1,81.2,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,833
08-05-25 22:37:34,Knoxville,TN,US,75.1,75.1,81.3,N/A,1020.3,N/A,N/A,N/A,N/A,N/A,Excellent,838
08-05-25 22:38:21,Knoxville,TN,US,75.1,75.1,81.3,N/A,1020.4,N/A,N/A,N/A,N/A,N/A,Excellent,843
08-05-25 22:44:01,Knoxville,TN,US,75.1,75.1,81.4,N/A,1020.4,N/A,N/A,N/A,N/A,N/A,Excellent,848
